optimized_right_x,optimized_right_y,optimized_right_s,optimized_left_x,optimized_left_y,optimized_left_s
157.629,-139.027,235.149,159.341,-133.967,235.149
157.402,-139.698,235.149,159.234,-134.283,235.149
159.472,-139.593,236.602,160.459,-133.611,236.602
159.569,-139.006,236.602,160.447,-133.684,236.602
161.299,-138.662,238.087,161.592,-134.834,238.087
161.285,-138.85,238.087,161.619,-134.482,238.087
162.328,-139.646,239.106,162.593,-134.151,239.106
162.314,-139.936,239.106,162.594,-134.13,239.106
163.349,-139.788,240.113,163.574,-134.361,240.113
163.347,-139.835,240.113,163.571,-134.43,240.113
164.397,-139.486,241.142,164.597,-134.38,241.142
164.413,-139.076,241.142,164.586,-134.679,241.142
165.515,-139.116,242.237,165.693,-134.143,242.237
165.499,-139.567,242.237,165.705,-133.808,242.237
166.609,-139.704,243.344,166.784,-134.446,243.344
166.611,-139.66,243.344,166.786,-134.411,243.344
167.768,-139.501,244.49,167.928,-134.358,244.49
167.772,-139.354,244.49,167.931,-134.246,244.49
168.955,-139.565,245.673,169.108,-134.28,245.673
168.971,-139.015,245.673,169.107,-134.317,245.673
170.146,-138.989,246.843,170.27,-134.441,246.843
170.14,-139.202,246.843,170.243,-135.422,246.843
171.317,-139.091,248.013,171.447,-133.969,248.013
171.315,-139.168,248.013,171.448,-133.923,248.013
172.766,-140.484,249.485,172.877,-135.47,249.485
172.763,-140.584,249.485,172.897,-134.564,249.485
173.956,-139.9,250.656,174.065,-134.41,250.656
173.97,-139.173,250.656,174.069,-134.193,250.656
175.091,-140.98,251.814,175.226,-134.317,251.814
175.026,-144.214,251.814,175.224,-134.401,251.814
176.135,-144.241,252.946,176.365,-134.428,252.946
177.2,-144.273,254.063,176.363,-134.51,252.946
178.216,-144.316,255.158,177.502,-134.454,254.063
179.189,-144.369,256.215,177.502,-134.44,254.063
180.146,-144.43,257.247,178.614,-134.761,255.158
181.079,-144.499,258.254,178.612,-134.82,255.158
181.353,-140.792,258.254,179.701,-134.79,256.215
182.86,-139.352,259.671,179.71,-134.614,256.215
182.817,-139.853,259.671,180.78,-134.486,257.247
183.899,-142.482,261.005,180.772,-134.608,257.247
